dataset,split_tag,seed,class,label_offset,mode,total,train,val,test,train_frac_in_class,val_frac_in_class,test_frac_in_class,keep_train,keep_val,keep_test,policy,N_labeled,train_ratio,val_ratio,per_class_train,per_class_val,target_train,target_val,target_test,actual_train,actual_val,actual_test,min_train_per_class_req,min_val_per_class_req,min_test_per_class_req,forced_train_fix,forced_val_fix,keep_violation_train,keep_violation_val,fixed_index,fixed_index_mat,fixed_val_per_class,fixed_train_key,fixed_test_key
pavia_university,pc30v10,3,4,1,per_class_fixed,3064,30,10,3024,0.0097911227154047,0.0032637075718015664,0.9869451697127938,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,3,5,1,per_class_fixed,1345,30,10,1305,0.022304832713754646,0.007434944237918215,0.9702602230483272,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,3,6,1,per_class_fixed,5029,30,10,4989,0.005965400676078743,0.001988466892026248,0.992046132431895,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,3,7,1,per_class_fixed,1330,30,10,1290,0.022556390977443608,0.007518796992481203,0.9699248120300752,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,3,8,1,per_class_fixed,3682,30,10,3642,0.008147745790331342,0.0027159152634437804,0.9891363389462249,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,3,9,1,per_class_fixed,947,30,10,907,0.03167898627243928,0.010559662090813094,0.9577613516367476,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,4,1,1,per_class_fixed,6631,30,10,6591,0.004524204494043131,0.0015080681646810435,0.9939677273412758,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,4,2,1,per_class_fixed,18649,30,10,18609,0.0016086653439862726,0.0005362217813287576,0.997855112874685,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,4,3,1,per_class_fixed,2099,30,10,2059,0.014292520247737018,0.004764173415912339,0.9809433063363506,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,4,4,1,per_class_fixed,3064,30,10,3024,0.0097911227154047,0.0032637075718015664,0.9869451697127938,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,4,5,1,per_class_fixed,1345,30,10,1305,0.022304832713754646,0.007434944237918215,0.9702602230483272,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,4,6,1,per_class_fixed,5029,30,10,4989,0.005965400676078743,0.001988466892026248,0.992046132431895,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,4,7,1,per_class_fixed,1330,30,10,1290,0.022556390977443608,0.007518796992481203,0.9699248120300752,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,4,8,1,per_class_fixed,3682,30,10,3642,0.008147745790331342,0.0027159152634437804,0.9891363389462249,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,4,9,1,per_class_fixed,947,30,10,907,0.03167898627243928,0.010559662090813094,0.9577613516367476,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,5,1,1,per_class_fixed,6631,30,10,6591,0.004524204494043131,0.0015080681646810435,0.9939677273412758,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,5,2,1,per_class_fixed,18649,30,10,18609,0.0016086653439862726,0.0005362217813287576,0.997855112874685,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,5,3,1,per_class_fixed,2099,30,10,2059,0.014292520247737018,0.004764173415912339,0.9809433063363506,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,5,4,1,per_class_fixed,3064,30,10,3024,0.0097911227154047,0.0032637075718015664,0.9869451697127938,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,5,5,1,per_class_fixed,1345,30,10,1305,0.022304832713754646,0.007434944237918215,0.9702602230483272,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,5,6,1,per_class_fixed,5029,30,10,4989,0.005965400676078743,0.001988466892026248,0.992046132431895,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,5,7,1,per_class_fixed,1330,30,10,1290,0.022556390977443608,0.007518796992481203,0.9699248120300752,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,5,8,1,per_class_fixed,3682,30,10,3642,0.008147745790331342,0.0027159152634437804,0.9891363389462249,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,5,9,1,per_class_fixed,947,30,10,907,0.03167898627243928,0.010559662090813094,0.9577613516367476,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,6,1,1,per_class_fixed,6631,30,10,6591,0.004524204494043131,0.0015080681646810435,0.9939677273412758,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,6,2,1,per_class_fixed,18649,30,10,18609,0.0016086653439862726,0.0005362217813287576,0.997855112874685,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,6,3,1,per_class_fixed,2099,30,10,2059,0.014292520247737018,0.004764173415912339,0.9809433063363506,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,6,4,1,per_class_fixed,3064,30,10,3024,0.0097911227154047,0.0032637075718015664,0.9869451697127938,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,6,5,1,per_class_fixed,1345,30,10,1305,0.022304832713754646,0.007434944237918215,0.9702602230483272,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,6,6,1,per_class_fixed,5029,30,10,4989,0.005965400676078743,0.001988466892026248,0.992046132431895,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,6,7,1,per_class_fixed,1330,30,10,1290,0.022556390977443608,0.007518796992481203,0.9699248120300752,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,6,8,1,per_class_fixed,3682,30,10,3642,0.008147745790331342,0.0027159152634437804,0.9891363389462249,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,6,9,1,per_class_fixed,947,30,10,907,0.03167898627243928,0.010559662090813094,0.9577613516367476,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,7,1,1,per_class_fixed,6631,30,10,6591,0.004524204494043131,0.0015080681646810435,0.9939677273412758,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,7,2,1,per_class_fixed,18649,30,10,18609,0.0016086653439862726,0.0005362217813287576,0.997855112874685,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,7,3,1,per_class_fixed,2099,30,10,2059,0.014292520247737018,0.004764173415912339,0.9809433063363506,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,7,4,1,per_class_fixed,3064,30,10,3024,0.0097911227154047,0.0032637075718015664,0.9869451697127938,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,7,5,1,per_class_fixed,1345,30,10,1305,0.022304832713754646,0.007434944237918215,0.9702602230483272,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,7,6,1,per_class_fixed,5029,30,10,4989,0.005965400676078743,0.001988466892026248,0.992046132431895,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,7,7,1,per_class_fixed,1330,30,10,1290,0.022556390977443608,0.007518796992481203,0.9699248120300752,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,7,8,1,per_class_fixed,3682,30,10,3642,0.008147745790331342,0.0027159152634437804,0.9891363389462249,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,7,9,1,per_class_fixed,947,30,10,907,0.03167898627243928,0.010559662090813094,0.9577613516367476,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,8,1,1,per_class_fixed,6631,30,10,6591,0.004524204494043131,0.0015080681646810435,0.9939677273412758,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,8,2,1,per_class_fixed,18649,30,10,18609,0.0016086653439862726,0.0005362217813287576,0.997855112874685,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,8,3,1,per_class_fixed,2099,30,10,2059,0.014292520247737018,0.004764173415912339,0.9809433063363506,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,8,4,1,per_class_fixed,3064,30,10,3024,0.0097911227154047,0.0032637075718015664,0.9869451697127938,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,8,5,1,per_class_fixed,1345,30,10,1305,0.022304832713754646,0.007434944237918215,0.9702602230483272,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,8,6,1,per_class_fixed,5029,30,10,4989,0.005965400676078743,0.001988466892026248,0.992046132431895,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,8,7,1,per_class_fixed,1330,30,10,1290,0.022556390977443608,0.007518796992481203,0.9699248120300752,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,8,8,1,per_class_fixed,3682,30,10,3642,0.008147745790331342,0.0027159152634437804,0.9891363389462249,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,8,9,1,per_class_fixed,947,30,10,907,0.03167898627243928,0.010559662090813094,0.9577613516367476,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,9,1,1,per_class_fixed,6631,30,10,6591,0.004524204494043131,0.0015080681646810435,0.9939677273412758,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,9,2,1,per_class_fixed,18649,30,10,18609,0.0016086653439862726,0.0005362217813287576,0.997855112874685,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,9,3,1,per_class_fixed,2099,30,10,2059,0.014292520247737018,0.004764173415912339,0.9809433063363506,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,9,4,1,per_class_fixed,3064,30,10,3024,0.0097911227154047,0.0032637075718015664,0.9869451697127938,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,9,5,1,per_class_fixed,1345,30,10,1305,0.022304832713754646,0.007434944237918215,0.9702602230483272,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,9,6,1,per_class_fixed,5029,30,10,4989,0.005965400676078743,0.001988466892026248,0.992046132431895,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,9,7,1,per_class_fixed,1330,30,10,1290,0.022556390977443608,0.007518796992481203,0.9699248120300752,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,9,8,1,per_class_fixed,3682,30,10,3642,0.008147745790331342,0.0027159152634437804,0.9891363389462249,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
pavia_university,pc30v10,9,9,1,per_class_fixed,947,30,10,907,0.03167898627243928,0.010559662090813094,0.9577613516367476,30,10,5,min_ok,42776,0.1,0.1,30,10,270,90,42416,270,90,42416,0,0,1,False,False,False,False,False,,-1,,
